"sale_id","sale_date","customer_id","product_id","quantity","unit_price","discount","sales_rep_id","region_id","sales_sum"
S06887,2024-11-09,C003,P002,4,37.76,0.15,SR01,R02,128.383993392944
S06888,2022-03-18,C003,P002,1,42.73,0.0,SR03,R02,42.7299995422363
S06889,2020-07-05,C001,P002,9,52.25,0.05,SR01,R02,446.737499649636
S06890,2024-10-09,C004,P004,6,38.72,0.05,SR01,R02,220.704006784916
S06891,2022-01-01,C004,P001,9,83.57,0.05,SR01,R03,714.523496830367
S06892,2023-04-28,C003,P003,3,88.86,0.05,SR02,R03,253.251001540884
S06893,2023-11-12,C004,P004,5,10.99,0.05,SR03,R03,52.2024988718703
S06894,2021-03-04,C004,P003,9,68.92,0.05,SR01,R01,589.265983882338
S06895,2022-05-07,C004,P004,6,71.75,0.0,SR03,R01,430.5
S06896,2023-07-31,C004,P001,2,96.53,0.1,SR01,R02,173.753997515053
S06897,2020-08-24,C003,P003,1,43.34,0.1,SR03,R01,39.0060000727475
S06898,2023-05-02,C002,P002,9,27.58,0.05,SR01,R02,235.808999162748
S06899,2023-08-03,C002,P004,1,56.85,0.15,SR01,R02,48.3224983641505
S06900,2022-02-09,C002,P003,5,50.28,0.15,SR02,R03,213.689993313551
S06901,2022-01-27,C001,P001,1,81.26,0.0,SR03,R03,81.2600021362305
S06902,2020-05-15,C004,P003,5,91.36,0.05,SR02,R01,433.960002558827
S06903,2022-03-02,C003,P004,5,17.8,0.05,SR01,R03,84.5499963097274
S06904,2024-12-11,C003,P001,7,86.19,0.15,SR02,R01,512.83051093024
S06905,2020-06-19,C001,P002,7,91.81,0.05,SR02,R03,610.536483285822
S06906,2020-06-07,C003,P004,1,93.17,0.05,SR02,R03,88.511498191081
S06907,2020-07-19,C002,P004,9,78.79,0.15,SR02,R01,602.743502777159
S06908,2024-02-19,C001,P001,1,76.79,0.1,SR03,R02,69.1110007095486
S06909,2024-04-29,C003,P004,5,11.34,0.1,SR02,R01,51.0300006021559
S06910,2022-08-19,C001,P003,7,92.82,0.0,SR01,R03,649.73999786377
S06911,2024-12-04,C001,P002,8,41.64,0.15,SR01,R02,283.151993864059
S06912,2021-08-05,C003,P003,2,13.7,0.0,SR02,R03,27.3999996185303
S06913,2024-03-07,C002,P001,1,47.17,0.05,SR02,R03,44.8114982253537
S06914,2022-05-25,C003,P004,4,75.96,0.15,SR02,R03,258.26399507618
S06915,2021-01-05,C004,P002,4,49.78,0.1,SR01,R02,179.207995308757
S06916,2020-04-12,C004,P001,6,78.22,0.05,SR02,R03,445.854006608337
S06917,2022-09-28,C003,P003,1,55.85,0.1,SR03,R01,50.264998543486
S06918,2023-02-22,C002,P004,1,36.95,0.1,SR02,R01,33.2550006315857
S06919,2023-08-29,C004,P004,3,28.26,0.0,SR03,R01,84.7800006866455
S06920,2022-09-02,C004,P001,5,47.9,0.15,SR02,R02,203.575005057454
S06921,2022-03-08,C003,P003,6,13.22,0.15,SR01,R01,67.4220008890629
S06922,2024-01-21,C003,P004,5,48.03,0.15,SR01,R03,204.127493380606
S06923,2023-06-07,C003,P003,5,16.18,0.0,SR02,R02,80.9000015258789
S06924,2021-10-19,C001,P002,9,88.93,0.1,SR03,R03,720.33300127928
S06925,2022-05-31,C001,P004,2,61.79,0.0,SR01,R03,123.580001831055
S06926,2023-05-05,C001,P002,1,68.14,0.15,SR01,R03,57.9189990750551
S06927,2022-01-02,C003,P004,6,36.0,0.05,SR01,R01,205.199999839067
S06928,2021-02-26,C002,P001,9,30.32,0.15,SR02,R01,231.947996038914
S06929,2021-07-25,C004,P004,7,73.71,0.15,SR02,R02,438.574491477191
S06930,2024-06-21,C001,P004,8,70.44,0.1,SR02,R02,507.168016738415
S06931,2020-06-19,C002,P003,5,21.04,0.15,SR03,R01,89.4200032639503
S06932,2023-11-06,C003,P003,4,31.48,0.15,SR02,R01,107.031997693062
S06933,2020-06-21,C001,P002,6,95.19,0.1,SR03,R03,514.026012332529
S06934,2021-10-24,C003,P002,3,37.38,0.15,SR02,R01,95.3190020552873
S06935,2021-03-28,C002,P002,1,12.32,0.15,SR03,R03,10.4719996671677
S06936,2020-12-15,C001,P004,4,15.74,0.1,SR03,R01,56.6639990822077
S06937,2024-07-15,C001,P004,9,79.79,0.05,SR02,R03,682.204507292725
S06938,2021-05-08,C001,P002,4,78.14,0.1,SR03,R01,281.303997336984
S06939,2021-09-11,C001,P001,1,44.36,0.15,SR01,R01,37.7060002543926
S06940,2022-10-24,C002,P001,4,23.79,0.0,SR01,R02,95.1600036621094
S06941,2023-01-21,C001,P004,7,54.83,0.05,SR02,R02,364.619511890553
S06942,2022-07-07,C004,P001,3,39.87,0.1,SR01,R03,107.648996937856
S06943,2020-01-06,C004,P001,6,43.66,0.05,SR02,R02,248.861998935074
S06944,2020-10-14,C003,P002,1,33.49,0.05,SR03,R02,31.8155015695915
S06945,2024-06-29,C001,P001,4,15.66,0.0,SR01,R01,62.6399993896484
S06946,2023-03-15,C004,P001,3,81.2,0.0,SR03,R03,243.599990844727
S06947,2024-12-11,C004,P004,1,65.64,0.0,SR02,R02,65.6399993896484
S06948,2023-12-18,C004,P004,3,85.12,0.15,SR02,R02,217.05600548172
S06949,2021-08-30,C002,P004,4,55.29,0.1,SR03,R01,199.044002966344
S06950,2021-04-01,C001,P001,5,98.65,0.15,SR02,R01,419.262503544986
S06951,2024-10-30,C002,P002,6,96.63,0.1,SR01,R01,521.801984304518
S06952,2023-05-10,C002,P003,2,34.46,0.15,SR02,R03,58.5819980328083
S06953,2023-05-20,C004,P004,2,44.83,0.15,SR01,R01,76.2110025783777
S06954,2022-10-26,C004,P004,6,77.74,0.0,SR02,R03,466.439987182617
S06955,2021-09-15,C003,P004,5,79.89,0.15,SR01,R01,339.532495025098
S06956,2021-01-10,C001,P002,1,91.96,0.0,SR02,R02,91.9599990844727
S06957,2021-03-22,C001,P003,3,68.74,0.1,SR02,R03,185.597993924886
S06958,2022-04-14,C004,P003,5,52.76,0.0,SR03,R01,263.799991607666
S06959,2023-02-03,C004,P004,2,43.99,0.05,SR03,R01,83.5810031235367
S06960,2024-08-01,C001,P001,1,47.73,0.05,SR01,R02,45.3434995295629
S06961,2022-03-21,C003,P004,9,86.54,0.15,SR03,R02,662.031002361417
S06962,2023-11-25,C004,P004,5,98.2,0.05,SR03,R02,466.449985138327
S06963,2023-01-24,C003,P001,2,14.67,0.1,SR01,R01,26.4060000936091
S06964,2023-11-12,C002,P001,4,62.22,0.15,SR03,R02,211.54800266695
S06965,2022-08-16,C004,P004,3,56.8,0.0,SR01,R02,170.399997711182
S06966,2024-01-15,C002,P002,7,43.85,0.15,SR01,R03,260.907489091456
S06967,2022-04-28,C004,P002,1,86.64,0.15,SR01,R03,73.6439989647865
S06968,2022-03-19,C002,P001,4,61.82,0.05,SR01,R03,234.915998656094
S06969,2022-09-05,C004,P004,7,38.18,0.15,SR02,R01,227.171000222802
S06970,2021-02-19,C003,P002,5,49.97,0.1,SR02,R03,224.865005120859
S06971,2021-12-26,C003,P004,4,42.11,0.15,SR01,R01,143.174001071215
S06972,2024-03-07,C003,P004,4,48.71,0.0,SR03,R02,194.839996337891
S06973,2021-03-29,C002,P004,2,16.41,0.0,SR01,R01,32.8199996948242
S06974,2023-08-07,C003,P002,8,20.07,0.05,SR01,R01,152.531997561038
S06975,2024-04-06,C002,P003,4,66.13,0.15,SR03,R02,224.841989084959
S06976,2023-05-01,C004,P004,2,71.57,0.0,SR01,R03,143.139999389648
S06977,2020-05-29,C002,P002,9,67.3,0.15,SR02,R03,514.845019735694
S06978,2022-01-28,C004,P003,7,78.68,0.15,SR01,R03,468.14599853301
S06979,2022-02-17,C001,P001,3,94.92,0.0,SR02,R02,284.759994506836
S06980,2022-08-30,C001,P002,7,87.46,0.15,SR03,R01,520.386990903497
S06981,2022-02-01,C001,P003,1,47.67,0.05,SR03,R02,45.2864982249811
S06982,2022-09-28,C002,P002,1,29.58,0.05,SR03,R02,28.1009999054819
S06983,2024-03-18,C001,P003,4,38.07,0.0,SR02,R02,152.279998779297
S06984,2023-11-17,C001,P003,4,62.9,0.1,SR01,R02,226.440005118251
S06985,2023-09-01,C001,P002,4,87.06,0.1,SR03,R01,313.415990692019
S06986,2020-03-16,C004,P001,9,73.16,0.15,SR03,R03,559.674024090528
S06987,2021-08-21,C003,P004,6,58.87,0.05,SR03,R03,335.558993648574
S06988,2023-07-17,C002,P003,3,64.17,0.0,SR01,R02,192.509994506836
S06989,2020-08-12,C001,P004,6,57.54,0.05,SR01,R01,327.978004961282
S06990,2024-04-02,C004,P001,2,97.45,0.1,SR02,R02,175.409994216412
S06991,2020-04-22,C003,P004,2,83.45,0.1,SR02,R01,150.209994258136
S06992,2020-09-07,C003,P004,7,80.31,0.15,SR01,R02,477.844482122839
S06993,2023-06-10,C003,P002,3,56.56,0.0,SR01,R03,169.680004119873
S06994,2022-04-20,C004,P002,7,39.86,0.15,SR03,R03,237.167001968503
S06995,2024-12-19,C001,P001,3,11.76,0.05,SR03,R02,33.5160006260276
S06996,2021-12-14,C003,P002,2,13.91,0.05,SR02,R03,26.4289996893555
S06997,2023-01-11,C004,P003,4,12.72,0.1,SR03,R02,45.7920008854866
S06998,2020-05-04,C004,P001,4,98.24,0.15,SR01,R01,334.015990394592
S06999,2023-04-13,C002,P002,3,20.3,0.05,SR01,R01,57.8549977802485
S07000,2022-12-28,C004,P002,9,22.79,0.05,SR02,R01,194.85450767494
S07001,2022-12-06,C003,P001,6,53.57,0.05,SR01,R01,305.348998021021
S07002,2022-06-02,C003,P003,5,53.33,0.0,SR02,R02,266.650009155273
S07003,2023-07-03,C004,P001,6,92.8,0.1,SR03,R03,501.120015649796
S07004,2024-10-16,C003,P002,8,16.62,0.15,SR02,R01,113.016004914284
S07005,2020-01-30,C004,P002,5,96.15,0.05,SR01,R03,456.712506889738
S07006,2020-10-07,C003,P001,4,29.48,0.0,SR03,R02,117.919998168945
S07007,2022-07-12,C002,P003,7,97.31,0.05,SR01,R03,647.111483257137
S07008,2023-06-14,C001,P003,5,58.72,0.05,SR01,R03,278.920005579591
S07009,2023-06-25,C002,P004,4,68.68,0.1,SR03,R03,247.248000689268
S07010,2021-01-02,C002,P003,5,38.42,0.0,SR01,R02,192.099990844727
S07011,2021-05-09,C001,P001,4,65.06,0.05,SR01,R02,247.227990528762
S07012,2022-11-14,C003,P003,8,73.97,0.1,SR03,R02,532.584007907271
S07013,2024-05-28,C001,P003,8,10.93,0.0,SR01,R03,87.4400024414062
S07014,2021-12-18,C004,P004,1,13.08,0.05,SR02,R01,12.4259999177754
S07015,2024-02-22,C001,P003,3,98.78,0.15,SR01,R01,251.888995120883
S07016,2022-10-13,C002,P004,4,51.18,0.1,SR01,R03,184.248000793576
S07017,2024-02-26,C001,P004,2,94.22,0.05,SR03,R01,179.018002178937
S07018,2023-08-30,C003,P003,5,75.69,0.05,SR02,R01,359.527511314712
S07019,2021-08-28,C002,P002,8,43.57,0.0,SR01,R03,348.559997558594
S07020,2021-01-09,C004,P001,2,23.58,0.15,SR03,R02,40.0859995892048
S07021,2021-09-30,C003,P001,9,98.03,0.1,SR01,R01,794.04298879762
S07022,2022-11-14,C002,P003,7,62.6,0.0,SR01,R02,438.199989318848
S07023,2023-09-19,C004,P001,6,27.31,0.05,SR01,R01,155.666996833786
S07024,2023-10-10,C003,P001,8,71.35,0.1,SR02,R03,513.719988163114
S07025,2020-04-25,C004,P004,2,18.28,0.05,SR03,R03,34.7320012773871
S07026,2020-02-17,C001,P002,5,88.12,0.05,SR02,R02,418.570012717992
S07027,2024-10-27,C001,P001,4,18.11,0.15,SR01,R02,61.5740016434193
S07028,2024-12-06,C004,P002,8,31.26,0.05,SR02,R02,237.576001553178
S07029,2020-04-08,C001,P001,1,18.23,0.1,SR01,R02,16.4069995608479
S07030,2024-01-22,C004,P002,3,19.34,0.05,SR02,R03,55.1190003916472
S07031,2024-03-26,C003,P002,8,57.15,0.1,SR03,R03,411.480010305047
S07032,2024-06-08,C002,P001,5,71.83,0.15,SR02,R03,305.277505641282
S07033,2021-02-08,C004,P004,4,80.96,0.05,SR03,R02,307.647996279716
S07034,2023-05-22,C002,P002,6,72.55,0.0,SR01,R03,435.300018310547
S07035,2021-11-15,C002,P002,5,42.71,0.1,SR03,R03,192.194995561913
S07036,2022-06-21,C004,P001,3,60.16,0.05,SR01,R01,171.455999430656
S07037,2021-05-17,C001,P002,5,93.49,0.0,SR02,R01,467.449989318848
S07038,2024-10-10,C003,P002,4,44.88,0.1,SR02,R01,161.568003577709
S07039,2024-01-11,C002,P004,1,32.72,0.0,SR03,R02,32.7200012207031
S07040,2022-06-12,C003,P002,1,56.74,0.05,SR02,R02,53.9030015522689
S07041,2024-05-18,C002,P004,7,36.76,0.15,SR02,R03,218.721988479376
S07042,2020-09-14,C004,P002,4,33.56,0.15,SR01,R03,114.104003869057
S07043,2022-04-23,C001,P002,1,80.09,0.0,SR02,R02,80.0899963378906
S07044,2020-04-30,C003,P004,6,90.18,0.05,SR01,R01,514.026001336366
S07045,2022-03-20,C002,P004,1,55.21,0.05,SR03,R03,52.4494990891144
S07046,2022-09-04,C004,P003,8,80.18,0.1,SR02,R01,577.296001241446
S07047,2020-02-23,C004,P002,9,26.84,0.05,SR03,R03,229.48200112465
S07048,2022-10-15,C002,P004,3,59.29,0.15,SR02,R01,151.189501274407
S07049,2023-09-16,C002,P002,7,67.26,0.05,SR03,R03,447.279013855144
S07050,2022-02-22,C002,P002,5,54.16,0.1,SR03,R01,243.719998909831
S07051,2020-08-28,C001,P002,3,20.52,0.1,SR01,R01,55.4040011442304
S07052,2024-11-13,C002,P001,5,76.07,0.05,SR02,R02,361.332498267032
S07053,2024-04-02,C002,P003,7,85.52,0.05,SR03,R03,568.70797723037
S07054,2021-04-27,C001,P001,7,67.17,0.1,SR01,R01,423.170987763718
S07055,2022-10-09,C004,P003,9,25.22,0.1,SR03,R02,204.281994099945
S07056,2020-07-05,C002,P002,8,16.71,0.0,SR03,R03,133.679992675781
S07057,2021-10-17,C003,P002,4,37.14,0.15,SR03,R02,126.275997039318
S07058,2020-09-18,C004,P004,5,13.33,0.15,SR02,R01,56.6524992784858
S07059,2022-08-10,C003,P003,5,85.53,0.0,SR02,R03,427.649993896484
S07060,2023-10-19,C002,P003,2,73.28,0.0,SR03,R01,146.559997558594
S07061,2021-05-05,C001,P001,7,60.73,0.15,SR03,R01,361.343494742453
S07062,2021-03-06,C001,P003,7,90.07,0.1,SR03,R02,567.440997137889
S07063,2020-08-26,C001,P002,9,19.91,0.15,SR02,R01,152.311497764647
S07064,2020-10-30,C002,P004,9,74.3,0.1,SR03,R03,601.830023722798
S07065,2020-10-24,C002,P001,4,23.2,0.15,SR03,R02,78.880002040863
S07066,2020-03-16,C003,P004,5,15.48,0.1,SR03,R01,69.6599978247285
S07067,2024-09-19,C001,P003,7,21.96,0.15,SR03,R01,130.66199363637
S07068,2023-09-18,C002,P003,7,95.58,0.0,SR02,R01,669.060012817383
S07069,2022-09-25,C004,P001,8,49.64,0.05,SR01,R02,377.263995065451
S07070,2024-11-16,C002,P003,8,14.41,0.05,SR01,R03,109.515998754442
S07071,2021-10-03,C002,P004,2,62.53,0.05,SR03,R02,118.806997587487
S07072,2024-02-06,C004,P002,9,27.97,0.1,SR01,R01,226.556994063064
S07073,2022-04-06,C001,P001,4,10.62,0.05,SR01,R02,40.3559995334744
S07074,2020-10-09,C004,P003,1,78.25,0.15,SR02,R01,66.5124995335937
S07075,2021-08-13,C001,P004,1,23.94,0.05,SR03,R02,22.743000489518
S07076,2020-03-12,C004,P002,5,94.82,0.1,SR02,R01,426.689997920245
S07077,2023-07-10,C003,P003,7,63.35,0.1,SR01,R02,399.104989726171
S07078,2021-12-03,C001,P001,5,17.83,0.1,SR01,R01,80.2349995238334
S07079,2021-07-28,C002,P003,3,29.6,0.15,SR03,R01,75.4800004434586
S07080,2022-09-26,C003,P003,7,64.98,0.1,SR03,R02,409.374020470887
S07081,2022-06-10,C001,P003,1,40.43,0.15,SR02,R02,34.3655000184178
S07082,2020-01-12,C001,P002,1,57.89,0.1,SR03,R01,52.1009993644208
S07083,2020-05-20,C001,P002,2,81.96,0.0,SR01,R03,163.919998168945
S07084,2024-11-24,C004,P003,1,81.33,0.1,SR02,R01,73.1970015267581
S07085,2024-04-27,C001,P003,9,72.82,0.05,SR02,R01,622.610996902451
S07086,2020-01-17,C002,P001,4,89.74,0.05,SR03,R03,341.011991614878
S07087,2022-12-22,C001,P003,7,27.94,0.0,SR03,R01,195.580003738403
S07088,2020-09-09,C002,P004,5,25.95,0.1,SR01,R02,116.775003239885
S07089,2021-04-09,C002,P004,7,81.94,0.05,SR02,R02,544.901015808001
S07090,2021-01-10,C002,P001,7,38.88,0.05,SR02,R03,258.552006900191
S07091,2022-09-07,C003,P002,1,56.1,0.15,SR02,R01,47.6849983686209
S07092,2021-06-03,C002,P003,1,76.96,0.15,SR02,R02,65.4159987630844
S07093,2020-03-30,C004,P001,3,45.63,0.1,SR01,R01,123.201002679929
S07094,2021-12-20,C001,P002,2,21.71,0.0,SR01,R03,43.4199981689453
S07095,2022-03-14,C004,P001,7,71.15,0.1,SR01,R02,448.245008870885
S07096,2022-03-06,C003,P002,3,83.54,0.15,SR03,R03,213.027000840783
S07097,2021-09-21,C001,P003,7,11.15,0.15,SR01,R01,66.3424972650409
S07098,2023-04-13,C002,P001,9,60.63,0.1,SR01,R01,491.103007838622
S07099,2020-03-16,C001,P003,1,52.25,0.1,SR01,R01,47.0249999221414
S07100,2024-06-24,C003,P001,3,33.36,0.1,SR01,R03,90.0720014988184
S07101,2022-07-14,C003,P002,6,24.49,0.1,SR03,R02,132.24599854508
S07102,2024-08-13,C004,P001,9,26.92,0.0,SR02,R03,242.280000686646
S07103,2021-02-03,C001,P004,5,75.25,0.05,SR02,R02,357.437499719672
S07104,2024-12-10,C001,P004,3,58.26,0.1,SR03,R01,157.301995207697
S07105,2022-08-27,C001,P001,8,98.3,0.05,SR01,R01,747.080022607446
S07106,2022-12-30,C004,P004,5,31.89,0.15,SR02,R03,135.53249645561
S07107,2023-04-18,C003,P003,6,96.12,0.05,SR02,R02,547.884015225828
S07108,2023-02-21,C002,P004,2,56.36,0.1,SR02,R01,101.448000930667
S07109,2023-11-05,C001,P004,4,23.14,0.05,SR02,R01,87.9319976117015
S07110,2023-08-09,C004,P003,1,23.34,0.1,SR01,R03,21.0060001025498
S07111,2022-03-07,C004,P003,4,64.77,0.1,SR02,R03,233.17198752898
S07112,2020-07-13,C002,P002,1,84.83,0.15,SR03,R02,72.1055010507703
S07113,2020-08-15,C003,P003,4,77.29,0.1,SR03,R01,278.244002835214
S07114,2023-12-25,C001,P001,2,69.01,0.15,SR02,R02,117.317002808928
S07115,2023-12-30,C001,P004,6,25.49,0.0,SR01,R02,152.939998626709
S07116,2024-12-15,C004,P002,6,19.75,0.1,SR02,R02,106.649999823421
S07117,2021-04-05,C003,P003,8,10.02,0.15,SR02,R03,68.1360026350021
S07118,2021-09-09,C001,P004,9,19.16,0.15,SR02,R02,146.57399780488
S07119,2022-11-10,C002,P001,8,78.97,0.1,SR03,R02,568.584007847667
S07120,2020-03-04,C003,P001,1,90.57,0.05,SR03,R02,86.0414996426031
S07121,2020-06-13,C003,P002,3,31.63,0.15,SR01,R03,80.6564972943664
S07122,2020-01-27,C004,P001,6,81.54,0.0,SR02,R03,489.240005493164
S07123,2023-08-27,C004,P004,1,27.9,0.05,SR02,R01,26.5049996168166
S07124,2022-10-08,C001,P003,8,32.43,0.05,SR02,R03,246.468002126038
S07125,2020-10-11,C004,P001,6,30.17,0.1,SR02,R03,162.918000142246
S07126,2024-08-10,C003,P003,1,14.66,0.15,SR03,R02,12.4609997829199
S07127,2020-10-07,C001,P004,2,27.47,0.0,SR01,R01,54.939998626709
S07128,2022-04-17,C001,P004,6,43.62,0.15,SR03,R03,222.46199299264
S07129,2022-04-10,C003,P003,8,46.49,0.0,SR02,R01,371.920013427734
S07130,2023-04-02,C001,P004,5,37.85,0.15,SR03,R02,160.862492386997
S07131,2022-07-06,C002,P002,1,56.33,0.1,SR01,R03,50.697001564011
S07132,2020-08-11,C002,P001,2,44.02,0.0,SR02,R02,88.0400009155273
S07133,2022-02-22,C001,P002,4,97.33,0.1,SR02,R02,350.388006011665
S07134,2023-03-15,C004,P002,4,82.66,0.15,SR03,R01,281.044010480404
S07135,2022-08-22,C002,P002,7,93.79,0.0,SR03,R03,656.530006408691
S07136,2022-08-07,C001,P003,2,60.17,0.0,SR03,R01,120.339996337891
S07137,2022-11-19,C002,P003,7,71.05,0.15,SR01,R02,422.747515193522
S07138,2020-02-14,C004,P004,7,25.0,0.1,SR01,R03,157.49999973923
S07139,2024-12-15,C003,P003,7,77.75,0.0,SR01,R02,544.25
S07140,2021-04-15,C001,P004,3,31.24,0.0,SR02,R01,93.7199993133545
S07141,2020-02-03,C001,P003,6,23.12,0.0,SR02,R01,138.7200050354
S07142,2021-10-14,C001,P004,6,13.77,0.15,SR03,R02,70.2270018421411
S07143,2023-12-21,C001,P001,4,52.5,0.05,SR02,R01,199.499999843538
S07144,2022-04-09,C001,P004,1,35.81,0.15,SR01,R01,30.4385009538531
S07145,2020-08-08,C001,P001,9,98.81,0.1,SR02,R02,800.360978899464
S07146,2021-06-17,C004,P004,2,32.49,0.05,SR03,R03,61.731003140673
S07147,2021-11-22,C003,P003,9,87.99,0.0,SR03,R03,791.909980773926
S07148,2023-10-22,C004,P003,8,38.48,0.0,SR03,R03,307.839996337891
S07149,2022-07-20,C004,P001,1,77.42,0.05,SR03,R02,73.5489982028157
S07150,2022-04-20,C003,P002,7,69.39,0.0,SR02,R02,485.729995727539
S07151,2024-11-01,C004,P002,3,60.56,0.0,SR03,R01,181.680004119873
S07152,2022-10-07,C002,P004,9,47.51,0.15,SR02,R03,363.451484611094
S07153,2024-04-22,C004,P003,5,70.4,0.15,SR03,R01,299.200004386902
S07154,2021-08-04,C001,P002,3,46.66,0.1,SR03,R02,125.981999379426
S07155,2023-02-13,C002,P003,8,59.33,0.0,SR02,R03,474.640014648438
S07156,2020-08-26,C002,P003,3,63.08,0.1,SR01,R02,170.316004661858
S07157,2023-09-20,C003,P003,7,34.06,0.1,SR01,R01,214.57800829646
S07158,2021-03-16,C004,P004,7,40.58,0.05,SR01,R01,269.857011964872
S07159,2020-05-27,C004,P001,7,11.62,0.05,SR01,R02,77.2729991783649
S07160,2022-10-29,C002,P004,1,86.69,0.0,SR03,R02,86.6900024414062
S07161,2023-08-04,C004,P002,5,78.04,0.05,SR02,R03,370.690004058033
S07162,2021-01-22,C004,P001,1,26.52,0.1,SR01,R02,23.8680003724694
S07163,2022-12-09,C003,P002,7,42.58,0.15,SR03,R01,253.351009118199
S07164,2024-03-20,C002,P001,8,47.9,0.05,SR02,R01,364.040011311173
S07165,2022-07-04,C001,P001,7,40.09,0.1,SR03,R02,252.567000543132
S07166,2021-09-29,C002,P004,1,81.84,0.05,SR01,R02,77.7479964600205
S07167,2024-05-29,C003,P003,3,75.29,0.0,SR02,R03,225.870002746582
S07168,2024-08-27,C003,P003,3,79.04,0.05,SR02,R01,225.264002432585
S07169,2020-10-04,C003,P001,7,91.37,0.15,SR03,R01,543.651512529909
S07170,2022-09-15,C004,P004,4,63.56,0.0,SR03,R01,254.240005493164
S07171,2023-08-16,C002,P002,3,65.31,0.05,SR02,R02,186.133492896013
S07172,2024-12-30,C004,P002,6,74.97,0.15,SR01,R01,382.34700354445
S07173,2021-08-11,C004,P003,6,71.31,0.1,SR01,R02,385.073986178845
S07174,2021-10-10,C002,P003,5,88.28,0.05,SR02,R03,419.329993872792
S07175,2021-09-09,C003,P002,6,79.32,0.05,SR02,R02,452.12399790591
S07176,2024-06-18,C001,P002,3,20.84,0.1,SR01,R03,56.2680003188252
S07177,2020-05-14,C001,P004,5,93.55,0.1,SR01,R03,420.975013035908
S07178,2021-08-02,C002,P002,9,71.48,0.05,SR03,R02,611.154028222471
S07179,2023-03-16,C002,P004,4,21.44,0.15,SR03,R03,72.8960013046265
S07180,2021-05-04,C003,P003,2,79.48,0.1,SR01,R02,143.064005805612
S07181,2021-04-22,C002,P002,5,42.26,0.1,SR02,R01,190.169992132038
S07182,2023-03-28,C002,P003,3,82.54,0.15,SR02,R02,210.477000858664
S07183,2021-01-18,C003,P001,3,95.99,0.05,SR03,R03,273.571493697189
S07184,2020-06-11,C003,P001,4,32.97,0.0,SR02,R03,131.880004882812
S07185,2021-03-16,C004,P001,4,87.17,0.05,SR02,R01,331.245992782205
S07186,2023-04-27,C002,P002,5,79.62,0.05,SR02,R02,378.195012749657
S07187,2021-02-18,C001,P003,7,70.41,0.0,SR02,R01,492.870025634766
S07188,2023-09-24,C002,P002,4,44.64,0.05,SR03,R03,169.631997547626
S07189,2024-06-18,C001,P003,7,19.89,0.05,SR02,R02,132.268495837428
S07190,2023-04-19,C001,P004,9,53.55,0.1,SR01,R03,433.754993102029
S07191,2020-10-14,C001,P002,3,19.51,0.15,SR03,R02,49.7505002347827
S07192,2020-07-05,C004,P001,5,55.01,0.05,SR02,R01,261.297491822355
S07193,2023-03-07,C003,P004,4,83.83,0.0,SR02,R01,335.320007324219
S07194,2020-05-09,C003,P003,9,99.79,0.0,SR02,R03,898.110008239746
S07195,2020-07-12,C004,P002,5,27.82,0.1,SR03,R01,125.189998419434
S07196,2020-11-11,C003,P003,2,28.71,0.05,SR02,R01,54.5489982177168
S07197,2024-12-13,C004,P003,1,82.98,0.05,SR03,R03,78.831003127262
S07198,2020-05-23,C002,P002,7,52.22,0.05,SR01,R03,347.263007845327
S07199,2020-01-16,C004,P002,1,92.42,0.05,SR02,R03,87.7989981916398
S07200,2023-08-18,C003,P003,8,79.21,0.0,SR03,R02,633.679992675781
S07201,2021-02-26,C003,P003,9,76.28,0.0,SR01,R03,686.519989013672
S07202,2020-09-01,C002,P004,7,19.18,0.1,SR03,R02,120.834001722544
S07203,2022-07-15,C004,P001,9,13.23,0.05,SR02,R03,113.116495997407
S07204,2023-02-04,C002,P003,6,38.51,0.0,SR03,R02,231.059989929199
S07205,2023-01-16,C001,P001,7,29.56,0.05,SR02,R03,196.573996294349
S07206,2020-05-08,C004,P004,3,74.11,0.15,SR03,R02,188.980500231206
S07207,2022-06-25,C002,P001,9,50.57,0.15,SR01,R01,386.860494952619
S07208,2022-06-05,C002,P001,3,57.08,0.0,SR02,R03,171.240005493164
S07209,2020-12-06,C003,P004,6,83.24,0.15,SR01,R03,424.52398612833
S07210,2020-01-04,C004,P003,4,53.07,0.15,SR02,R02,180.437997697115
S07211,2023-09-12,C001,P001,9,59.04,0.0,SR03,R01,531.360008239746
S07212,2023-12-04,C001,P003,1,85.81,0.1,SR01,R01,77.2289976748675
S07213,2020-11-01,C004,P003,9,48.82,0.15,SR02,R02,373.472995046496
S07214,2022-06-26,C004,P002,4,17.48,0.05,SR01,R03,66.4239982084036
S07215,2021-08-29,C002,P003,5,56.95,0.15,SR01,R01,242.03750154525
S07216,2024-10-10,C003,P003,1,62.14,0.1,SR02,R03,55.9259993580878
S07217,2023-06-02,C003,P001,1,56.06,0.1,SR03,R02,50.454001152426
S07218,2023-10-03,C003,P003,6,33.22,0.1,SR01,R03,179.388006294787
S07219,2022-09-18,C004,P003,1,30.13,0.1,SR02,R01,27.1169991997927
S07220,2020-11-16,C003,P002,2,43.28,0.1,SR01,R02,77.9039976737499
S07221,2021-07-12,C002,P002,3,24.96,0.15,SR01,R01,63.6479972190857
S07222,2023-04-19,C004,P001,7,69.94,0.15,SR03,R03,416.143011608243
S07223,2021-09-09,C004,P001,2,65.32,0.15,SR02,R03,111.043998702526
S07224,2021-12-11,C003,P002,5,66.92,0.15,SR02,R02,284.409990223646
